userId,movieId,rating,timestamp
38,54,4.0,1239074566
38,48,3.5,805717947
38,49,1.5,861171460
38,58,1.0,824970648
38,11,2.5,1510498285
38,88,3.5,841184202
38,85,1.5,836417228
38,84,2.5,1040538281
39,28,2.5,1158731003
39,97,4.5,1509766947
39,8,2.0,1352056320
39,18,2.0,1235943573
39,65,2.5,1110921219
39,38,2.0,1598966518
39,30,3.0,1047656019
39,74,4.5,1111831664
39,41,4.5,943914904
39,93,4.0,850791631
39,77,3.0,1236140315
39,87,3.0,932899393
39,42,2.0,1062717889
39,31,1.5,1483313527
39,39,1.0,1271873320
39,19,4.5,888200856
39,67,3.0,1679486617
39,29,1.5,1077176832
39,53,2.0,1438499394
39,86,3.0,867069983
39,36,1.5,1606783701
39,98,3.0,1509882911
39,72,3.0,1303664010
39,76,1.5,1146436105
39,23,2.0,805382847
39,55,1.5,992954787
39,78,5.0,914885704
40,32,2.0,1233372540
40,90,0.5,1026509650
40,78,4.0,806334386
40,91,1.5,1416017878
40,27,3.0,1237289440
40,51,2.0,999577726
40,31,2.0,1196768250
40,71,3.0,1052768992
40,42,2.5,1491798344
40,37,4.5,1151375289
40,49,1.5,1671096025
40,60,2.5,1565832830
40,69,3.5,1315691395
40,84,2.5,1575726592
40,46,4.0,970666078
40,40,1.0,1375768048
40,34,2.5,1371033408
40,47,5.0,851981463
40,66,3.0,1689861333
40,64,4.5,1667234818
40,89,3.5,1609620988
40,13,0.5,936548803
40,61,4.5,1037418112
40,41,1.0,951085248
40,96,0.5,1331944984
41,48,1.0,892334651
41,8,3.0,1047656717
41,80,1.5,1354196213
41,82,1.5,1169496633
41,86,1.5,1215082689
41,79,1.0,1224887011
41,62,2.5,1050060886
41,85,5.0,1031430783
41,63,2.0,1678043280
41,3,4.5,1490861782
41,1,5.0,1486737250
41,69,4.0,889313800
41,71,2.5,1193901143
41,53,3.0,849171354
41,2,3.5,1543592636
41,91,1.5,1325637257
41,68,4.5,1481382278
41,36,4.0,1396502325
41,89,5.0,891312389
41,37,4.5,834608004
41,93,1.5,1532256669
41,65,4.5,1299482946
41,56,1.5,868749021
41,23,3.5,1089966626
42,73,1.5,870542372
42,85,2.0,1614631933
42,5,3.5,1428448333
42,23,2.5,1619516666
42,41,2.0,1469802734
42,3,1.5,1272692985
42,27,2.5,1170967766
42,76,3.0,1192030066
42,19,2.5,1518735199
42,51,3.0,1197018375
42,10,1.0,1453152158
42,39,2.0,1053541837
42,21,3.5,877006044
42,100,1.5,1196940282
42,31,3.5,1469564295
42,87,1.0,1207271815
42,50,2.0,903326583
42,70,1.0,1119918062
42,43,2.5,1606407974
42,84,1.5,931196714
42,18,1.0,1251679131
42,11,2.5,1384565939
42,65,3.0,899828337
42,45,0.5,1168930970
42,7,3.0,1429861259
42,13,3.0,1137272809
42,56,4.5,802169037
43,53,1.5,1110774929
43,50,2.5,871512086
43,100,2.0,1053692464
43,11,3.5,1321282211
43,93,3.0,998886704
43,72,2.5,934399175
43,32,2.0,1213789430
43,74,2.0,1454844690
43,67,2.0,1142761123
43,22,2.5,1251289043
43,88,4.0,1487963897
43,49,5.0,935080940
43,18,2.0,1436611566
43,35,5.0,1004581042
43,39,2.5,979654964
43,64,5.0,1131589856
43,19,2.0,1535123623
43,9,3.5,1407264071
43,56,4.0,1138836085
44,36,1.5,954428432
44,51,3.5,1636183126
44,47,2.0,1271100118
44,15,5.0,1303492736
44,73,3.0,1362691026
44,26,3.0,1531635138
44,76,2.5,828394688
44,70,4.0,1174960250
44,24,3.5,1661115633
44,88,3.0,1474159344
44,71,4.5,906352926
44,4,4.0,1495012791
44,60,3.5,967522992
44,27,3.5,836481608
44,57,3.0,1481515380
44,38,3.5,1218004680
44,9,5.0,1144967646
44,53,5.0,1251116522
44,64,1.0,894796384
44,18,1.5,1337252833
44,39,4.0,1388059267
44,31,3.0,1406572711
45,58,1.0,1572911770
45,48,1.0,1123808110
45,51,2.0,1631021898
45,60,1.5,1307456244
45,99,2.0,893740334
45,87,2.5,1537062263
45,76,2.5,861046303
45,89,2.0,1658848926
45,65,3.5,813168978
45,20,4.5,1484670805
45,45,1.0,1647965680
45,4,1.0,1584012934
45,62,1.5,976236128
45,14,3.0,1144315838
45,38,3.0,1285045273
45,54,1.5,1223834768
45,11,3.5,989049834
46,85,3.5,1419209913
46,56,1.0,1166859331
46,51,4.5,1451806528
46,4,1.5,1512178932
46,95,3.5,1108297352
46,79,4.5,1422606860
46,26,1.0,932743721
46,58,2.0,1045083919
46,76,2.0,985460959
46,55,2.0,940700982
46,50,3.0,1237999218
46,1,3.0,1406111689
46,28,2.0,988369915
46,27,2.5,1365924998
46,36,3.5,1481761147
46,9,4.5,974927850
46,74,3.0,1314667526
46,14,2.0,989813968
46,69,2.0,1273177007
46,24,3.5,1174433772
46,47,5.0,1309263271
46,42,1.0,1664249848
46,94,2.0,1391912564
46,59,3.0,1320388231
46,15,2.5,1316905047
46,34,2.5,1690745355
46,63,2.5,968505466
46,68,1.0,822054828
46,41,4.0,1025710159
46,90,2.0,1084039474
47,69,0.5,1560917553
47,37,2.5,1023576013
47,22,5.0,898887215
47,100,4.0,1490793046
47,59,4.0,1108580931
47,73,4.5,823525526
47,96,2.5,1163200074
47,99,4.5,882315688
47,64,2.5,914960685
47,71,4.0,1043337292
47,66,1.5,1580924307
47,15,3.0,1165405396
47,74,4.5,1444182018
47,35,3.5,967139807
47,70,3.5,1631643934
47,47,1.5,1011121453
47,97,4.0,1401031071
48,69,3.5,1678493964
48,36,1.5,1694679386
48,77,3.5,1314470711
48,22,1.0,1467954856
48,42,1.5,1233689205
48,91,2.0,870003380
48,38,3.5,1614501565
48,74,1.0,1342554149
48,35,4.0,1534850721
48,66,4.5,1185205554
48,87,2.5,1312952172
48,13,2.0,791573849
48,18,4.5,1698557389
48,97,4.0,1573750586
48,53,5.0,1470573247
48,8,3.5,1173557126
48,84,4.5,1643271070
48,17,3.0,1022811506
48,90,5.0,1674591817
48,32,1.5,1077257633
48,19,2.0,1093424151
49,71,5.0,930558992
49,74,4.5,1113044021
49,17,1.0,1083144559
49,73,1.0,1175932947
49,63,1.5,1188182607
49,44,3.5,1485681509
49,88,1.0,1214486916
49,98,3.5,1568442467
49,7,3.5,1040328432
49,6,2.5,886842783
49,13,3.5,790084814
49,81,1.5,872604471
49,59,1.0,1031788988
49,3,3.0,1266805322
49,16,0.5,1535810107
49,21,2.0,918404990
49,57,5.0,1242374529
49,1,3.5,1301845131
49,55,1.0,1200236605
49,26,1.0,1654307967
50,14,3.0,1444243692
50,41,3.5,1261471555
50,48,2.0,1017684944
50,39,3.5,951455135
50,18,4.5,1450424978
50,49,3.5,1022183102
50,100,1.0,896791999
50,97,1.0,921157457
50,83,3.0,1201269522
